population,n,status,selection_mode,outlier_floor,sigma_rayleigh,sigma_rayleigh_lo,sigma_rayleigh_hi,sigma_map,expected_e,expected_e_lo,expected_e_hi,expected_e_map,expected_e_model,expected_e_model_lo,expected_e_model_hi,expected_e_model_map,expected_e_truncated,expected_e_truncated_lo,expected_e_truncated_hi,expected_e_truncated_map,ll_max,transit_selection_applied,sigma_at_grid_lower_edge,sigma_at_grid_upper_edge,sigma_near_grid_lower_edge,sigma_near_grid_upper_edge,sigma_map_index,boundary_flag,posterior_mass_at_lower_edge,posterior_mass_at_upper_edge,posterior_mass_in_lower_1pct,posterior_mass_in_upper_1pct
thick_singles,269,ok,manuscript_reciprocal,0.0,0.18652474833596566,0.1753964400050375,0.19838381186178095,0.1861744372186093,0.23377410404868157,0.21982683789312346,0.24863723602090845,0.23333505417284003,0.23377800479114982,0.21983252426802427,0.24863477542934276,0.23333904911814848,0.23377800479114982,0.21983252426802427,0.24863477542934276,0.23333904911814848,24.765801837558946,True,False,False,False,False,372,False,0.0,8.929727414883277e-66,0.0,2.1703831972301374e-64
thin_singles,1109,ok,manuscript_reciprocal,0.0,0.19894172782126768,0.1933686966739699,0.20468412403341782,0.19917963981990994,0.24933647998036715,0.24235172125575918,0.25653350633512184,0.24963465845170246,0.249333494175119,0.24235289168641752,0.256523197989441,0.24963144299942677,0.249333494175119,0.24235289168641752,0.256523197989441,0.24963144299942677,79.46862131871012,True,False,False,False,False,398,False,0.0,8.70029571119416e-247,0.0,4.15107024419449e-245
thick_multis,209,ok,manuscript_reciprocal,0.0,0.10649437597189035,0.09659698059020888,0.1173676492194593,0.10564222111055528,0.13347090695016228,0.12106636139569975,0.14709853403023485,0.1324028892152689,0.1334808086647585,0.12107727789827102,0.14710751823214407,0.13241287077444058,0.1334808086647585,0.12107727789827102,0.14710751823214407,0.13241287077444058,70.45452909636674,True,False,False,False,False,211,False,0.0,3.801009964383871e-72,6.7592544088095364e-223,8.918883559527639e-71
thin_multis,878,ok,manuscript_reciprocal,0.0,0.1458068926242283,0.14020737010262094,0.15126809048365553,0.1461584292146073,0.18274183984398842,0.1757238791054414,0.18958643632788574,0.18318242562249415,0.18274907095874401,0.17573139945430943,0.18959340466355715,0.18318963927397253,0.18274907095874401,0.17573139945430943,0.18959340466355715,0.18318963927397253,241.68834560348722,True,False,False,False,False,292,False,0.0,4.834104280174259e-276,0.0,2.0838616209549297e-274
