target_index,koi_target,kepid,disk,system,P_thick,missing_planets,missing_kepoi_names,min_missing_period,max_missing_period,max_missing_snr,target_sample_planets,all_kepoi_names,min_period,max_period,max_snr
327,K01618,7215603,thin,single,0.0493703673568608,1,K01618.01,2.36436762,2.36436762,12.4,1,K01618.01,2.36436762,2.36436762,12.4
328,K01626,6387542,thin,single,0.0292332045785321,1,K01626.01,2.53475568,2.53475568,51.3,1,K01626.01,2.53475568,2.53475568,51.3
329,K01639,10749128,thin,single,0.041472002367086,1,K01639.02,9.9824036,9.9824036,5.4,1,K01639.02,9.9824036,9.9824036,5.4
330,K01670,5184709,thin,single,0.0284209114362168,1,K01670.01,10.57910009,10.57910009,17.9,1,K01670.01,10.57910009,10.57910009,17.9
331,K01722,10080248,thin,single,0.0744511701771304,1,K01722.01,14.8783945,14.8783945,22.9,1,K01722.01,14.8783945,14.8783945,22.9
332,K01727,6185331,thin,single,0.1660193070779263,1,K01727.01,49.7700907,49.7700907,109.8,1,K01727.01,49.7700907,49.7700907,109.8
333,K01773,10153011,thin,single,0.0344581380877875,1,K01773.01,83.09708021,83.09708021,277.2,1,K01773.01,83.09708021,83.09708021,277.2
334,K01787,5864975,thin,single,0.0357194645426992,1,K01787.01,98.7179332,98.7179332,124.4,1,K01787.01,98.7179332,98.7179332,124.4
335,K01800,11017901,thin,single,0.1349494560475006,1,K01800.01,7.794302043,7.794302043,159.2,1,K01800.01,7.794302043,7.794302043,159.2
336,K01803,4349442,thin,single,0.1547883111577392,1,K01803.01,4.539297295,4.539297295,50.3,1,K01803.01,4.539297295,4.539297295,50.3
337,K01864,4149450,thin,single,0.0240528126261338,1,K01864.01,3.215109385,3.215109385,53.3,1,K01864.01,3.215109385,3.215109385,53.3
338,K01872,9883311,thin,single,0.2162967005009687,1,K01872.01,30.5231459,30.5231459,38.7,1,K01872.01,30.5231459,30.5231459,38.7
339,K01883,11758544,thin,single,0.0456538625173223,1,K01883.01,2.7073064,2.7073064,31.7,1,K01883.01,2.7073064,2.7073064,31.7
340,K01894,11673802,thin,single,0.4262809233197095,1,K01894.01,5.28790754,5.28790754,90.6,1,K01894.01,5.28790754,5.28790754,90.6
341,K01934,4242147,thin,single,0.0381744085492588,1,K01934.01,28.78270955,28.78270955,40.1,1,K01934.01,28.78270955,28.78270955,40.1
342,K01959,4813563,thin,single,0.0361571823987235,1,K01959.01,36.5157639,36.5157639,34.7,1,K01959.01,36.5157639,36.5157639,34.7
343,K01990,11614617,thin,single,0.0424864067876407,1,K01990.01,24.7577652,24.7577652,37.6,1,K01990.01,24.7577652,24.7577652,37.6
344,K02016,8492026,thin,single,0.0376652950244373,1,K02016.01,4.30656389,4.30656389,39.8,1,K02016.01,4.30656389,4.30656389,39.8
345,K02063,7449541,thin,single,0.2222554853780674,1,K02063.01,3.00725068,3.00725068,30.0,1,K02063.01,3.00725068,3.00725068,30.0
346,K02110,11460462,thin,single,0.0492798694381679,1,K02110.01,5.03728033,5.03728033,20.9,1,K02110.01,5.03728033,5.03728033,20.9
347,K02125,9405595,thin,single,0.0292591260062447,1,K02125.01,23.3593589,23.3593589,25.9,1,K02125.01,23.3593589,23.3593589,25.9
348,K02131,10549023,thin,single,0.043983283106936,1,K02131.01,14.36270451,14.36270451,26.8,1,K02131.01,14.36270451,14.36270451,26.8
349,K02185,8611781,thin,single,0.0807056834047344,1,K02185.01,76.957056,76.957056,26.5,1,K02185.01,76.957056,76.957056,26.5
350,K02188,10518424,thin,single,0.0480286619737869,1,K02188.02,6.7445683,6.7445683,6.8,1,K02188.02,6.7445683,6.7445683,6.8
351,K02204,8494542,thin,single,0.0276022934553512,1,K02204.01,10.86062378,10.86062378,20.7,1,K02204.01,10.86062378,10.86062378,20.7
352,K02252,6206214,thin,single,0.0968895522181536,1,K02252.01,13.53953595,13.53953595,21.8,1,K02252.01,13.53953595,13.53953595,21.8
353,K02282,6751874,thin,single,0.0541083281953771,1,K02282.01,6.89226333,6.89226333,22.4,1,K02282.01,6.89226333,6.89226333,22.4
354,K02299,9963265,thin,single,0.0312268748512623,1,K02299.01,16.48686712,16.48686712,22.1,1,K02299.01,16.48686712,16.48686712,22.1
355,K02354,7215678,thin,single,0.0289294415597534,1,K02354.01,1.151244686,1.151244686,32.6,1,K02354.01,1.151244686,1.151244686,32.6
356,K02367,9086251,thin,single,0.0442695533245988,1,K02367.01,6.89213244,6.89213244,17.3,1,K02367.01,6.89213244,6.89213244,17.3
357,K02390,10289119,thin,single,0.0261338502388347,1,K02390.01,16.10474503,16.10474503,25.4,1,K02390.01,16.10474503,16.10474503,25.4
358,K02437,5036705,thin,single,0.0511271556509414,1,K02437.01,4.14789051,4.14789051,16.4,1,K02437.01,4.14789051,4.14789051,16.4
359,K02468,8380709,thin,single,0.0664423322481282,1,K02468.01,24.3344939,24.3344939,18.1,1,K02468.01,24.3344939,24.3344939,18.1
360,K02484,10453588,thin,single,0.3161889306927113,1,K02484.01,68.8861017,68.8861017,19.5,1,K02484.01,68.8861017,68.8861017,19.5
361,K02494,7047207,thin,single,0.0376699471396032,1,K02494.01,19.1187425,19.1187425,20.5,1,K02494.01,19.1187425,19.1187425,20.5
362,K02508,8836888,thin,single,0.0298130573233765,1,K02508.01,7.10397925,7.10397925,16.8,1,K02508.01,7.10397925,7.10397925,16.8
363,K02530,9011825,thin,single,0.050428198051474,1,K02530.01,37.3331165,37.3331165,22.5,1,K02530.01,37.3331165,37.3331165,22.5
364,K02536,3728701,thin,single,0.3423926733418113,1,K02536.01,51.1319346,51.1319346,19.6,1,K02536.01,51.1319346,51.1319346,19.6
365,K02545,9696358,thin,single,0.0334565267210245,1,K02545.01,6.98141327,6.98141327,20.9,1,K02545.01,6.98141327,6.98141327,20.9
366,K02578,6922203,thin,single,0.2895849125220571,1,K02578.01,13.33094869,13.33094869,17.1,1,K02578.01,13.33094869,13.33094869,17.1
367,K02587,5546691,thin,single,0.0789097220452282,1,K02587.01,12.9462567,12.9462567,15.7,1,K02587.01,12.9462567,12.9462567,15.7
368,K02590,12016267,thin,single,0.1728252154984887,1,K02590.02,22.7909233,22.7909233,19.4,1,K02590.02,22.7909233,22.7909233,19.4
369,K02603,2443393,thin,single,0.1927506264423482,1,K02603.01,73.711039,73.711039,21.1,1,K02603.01,73.711039,73.711039,21.1
370,K02604,9019191,thin,single,0.1328954210243672,1,K02604.01,14.43348326,14.43348326,14.8,1,K02604.01,14.43348326,14.43348326,14.8
371,K02631,7584650,thin,single,0.4433347073921247,1,K02631.01,44.9977604,44.9977604,21.4,1,K02631.01,44.9977604,44.9977604,21.4
372,K02635,4914566,thin,single,0.0586971332626644,1,K02635.01,22.2420032,22.2420032,16.2,1,K02635.01,22.2420032,22.2420032,16.2
373,K02666,5342061,thin,single,0.0879512475363154,1,K02666.01,64.034363,64.034363,16.9,1,K02666.01,64.034363,64.034363,16.9
374,K02680,8326342,thin,single,0.0390216595415994,1,K02680.01,14.4079035,14.4079035,7.7,1,K02680.01,14.4079035,14.4079035,7.7
375,K02691,4552729,thin,single,0.0274376095669287,1,K02691.01,97.4463194,97.4463194,62.8,1,K02691.01,97.4463194,97.4463194,62.8
376,K02712,11098013,thin,single,0.1140166683078886,1,K02712.01,7.50790041,7.50790041,11.9,1,K02712.01,7.50790041,7.50790041,11.9
377,K02786,9466429,thin,single,0.0524554544932486,1,K02786.01,44.616751,44.616751,28.4,1,K02786.01,44.616751,44.616751,28.4
378,K02829,6197215,thin,single,0.0496251822835135,1,K02829.01,10.61345333,10.61345333,20.0,1,K02829.01,10.61345333,10.61345333,20.0
379,K02876,4367854,thin,single,0.0276804756166465,1,K02876.01,5.1952021,5.1952021,17.7,1,K02876.01,5.1952021,5.1952021,17.7
380,K02882,5642620,thin,single,0.0292760038882518,1,K02882.01,75.8580035,75.8580035,16.1,1,K02882.01,75.8580035,75.8580035,16.1
381,K02894,6937402,thin,single,0.0312191218588696,1,K02894.01,10.3108232,10.3108232,14.0,1,K02894.01,10.3108232,10.3108232,14.0
382,K02919,10332213,thin,single,0.0410653823605883,1,K02919.01,2.522590567,2.522590567,18.5,1,K02919.01,2.522590567,2.522590567,18.5
383,K02943,9838468,thin,single,0.0259764025336593,1,K02943.01,54.4099612,54.4099612,20.8,1,K02943.01,54.4099612,54.4099612,20.8
384,K02964,10098844,thin,single,0.0275789771335899,1,K02964.01,47.4497134,47.4497134,16.9,1,K02964.01,47.4497134,47.4497134,16.9
385,K02968,8873090,thin,single,0.0363352985843721,1,K02968.01,10.16435076,10.16435076,18.4,1,K02968.01,10.16435076,10.16435076,18.4
386,K02981,9076971,thin,single,0.054281773187935,1,K02981.01,9.06687613,9.06687613,14.6,1,K02981.01,9.06687613,9.06687613,14.6
387,K02992,8509442,thin,single,0.0319322369803124,1,K02992.01,82.6595174,82.6595174,17.1,1,K02992.01,82.6595174,82.6595174,17.1
388,K03008,9070666,thin,single,0.0907868840068595,1,K03008.01,2.99792926,2.99792926,16.0,1,K03008.01,2.99792926,2.99792926,16.0
389,K03013,11565544,thin,single,0.0401725010458696,1,K03013.01,3.76562031,3.76562031,14.6,1,K03013.01,3.76562031,3.76562031,14.6
390,K03015,11403530,thin,single,0.0406149567024029,1,K03015.01,3.61460332,3.61460332,15.4,1,K03015.01,3.61460332,3.61460332,15.4
391,K03037,6593150,thin,single,0.047740704572162,1,K03037.01,5.4654174,5.4654174,14.2,1,K03037.01,5.4654174,5.4654174,14.2
392,K03039,5445681,thin,single,0.0775507951820119,1,K03039.01,20.3504704,20.3504704,16.6,1,K03039.01,20.3504704,20.3504704,16.6
393,K03096,7455981,thin,single,0.0280370886371114,1,K03096.01,14.4540329,14.4540329,17.2,1,K03096.01,14.4540329,14.4540329,17.2
394,K03102,9605552,thin,single,0.0342610702575268,1,K03102.01,9.3210841,9.3210841,6.1,1,K03102.01,9.3210841,9.3210841,6.1
395,K03109,11572193,thin,single,0.0325244754599221,1,K03109.01,10.6761592,10.6761592,14.1,1,K03109.01,10.6761592,10.6761592,14.1
396,K03114,9288237,thin,single,0.0297618922381091,1,K03114.01,7.49133777,7.49133777,14.4,1,K03114.01,7.49133777,7.49133777,14.4
397,K03116,11720424,thin,single,0.0395769379932689,1,K03116.01,23.9107056,23.9107056,12.9,1,K03116.01,23.9107056,23.9107056,12.9
398,K03122,12416661,thin,single,0.0807146049575201,1,K03122.01,8.05337912,8.05337912,14.9,1,K03122.01,8.05337912,8.05337912,14.9
399,K03127,9907129,thin,single,0.0367562195360321,1,K03127.01,9.705693,9.705693,14.2,1,K03127.01,9.705693,9.705693,14.2
400,K03128,7609674,thin,single,0.0297560911055466,1,K03128.01,21.2360024,21.2360024,15.7,1,K03128.01,21.2360024,21.2360024,15.7
401,K03142,3752110,thin,single,0.0537672229776515,1,K03142.01,27.9430245,27.9430245,12.3,1,K03142.01,27.9430245,27.9430245,12.3
402,K03146,10908248,thin,single,0.0310530626799923,1,K03146.01,39.859505,39.859505,13.9,1,K03146.01,39.859505,39.859505,13.9
403,K03236,7902003,thin,single,0.0279793013983504,1,K03236.01,7.13044117,7.13044117,10.5,1,K03236.01,7.13044117,7.13044117,10.5
404,K03301,8301878,thin,single,0.1445953305904681,1,K03301.01,20.7106368,20.7106368,11.0,1,K03301.01,20.7106368,20.7106368,11.0
405,K03320,6690171,thin,single,0.0270415767812901,1,K03320.01,85.0624157,85.0624157,495.3,1,K03320.01,85.0624157,85.0624157,495.3
406,K03329,6955671,thin,single,0.0430260114419398,1,K03329.01,12.6878176,12.6878176,13.5,1,K03329.01,12.6878176,12.6878176,13.5
407,K03345,11303322,thin,single,0.0561505096267219,1,K03345.01,38.1303324,38.1303324,11.6,1,K03345.01,38.1303324,38.1303324,11.6
408,K03355,9221528,thin,single,0.0318166223320898,1,K03355.01,16.2953228,16.2953228,12.9,1,K03355.01,16.2953228,16.2953228,12.9
409,K03397,6200810,thin,single,0.2126164099966601,1,K03397.01,35.8754482,35.8754482,12.6,1,K03397.01,35.8754482,35.8754482,12.6
410,K03408,11922778,thin,single,0.0788812216083429,1,K03408.01,65.427645,65.427645,15.6,1,K03408.01,65.427645,65.427645,15.6
411,K03411,6025124,thin,single,0.0323799418890718,1,K03411.01,26.83771808,26.83771808,101.4,1,K03411.01,26.83771808,26.83771808,101.4
412,K03416,2849140,thin,single,0.093763403244392,1,K03416.01,11.8237228,11.8237228,14.2,1,K03416.01,11.8237228,11.8237228,14.2
413,K03421,5004909,thin,single,0.0333194598207641,1,K03421.01,40.6511021,40.6511021,17.3,1,K03421.01,40.6511021,40.6511021,17.3
414,K03426,5900235,thin,single,0.0251819397138967,1,K03426.01,58.7701045,58.7701045,13.2,1,K03426.01,58.7701045,58.7701045,13.2
415,K03430,7697103,thin,single,0.0392541530416908,1,K03430.01,13.9248005,13.9248005,11.2,1,K03430.01,13.9248005,13.9248005,11.2
416,K03443,7288306,thin,single,0.2891626262856189,1,K03443.01,96.169569,96.169569,20.0,1,K03443.01,96.169569,96.169569,20.0
417,K03481,8812045,thin,single,0.0356615532084788,1,K03481.01,32.715906,32.715906,13.1,1,K03481.01,32.715906,32.715906,13.1
418,K03482,7288444,thin,single,0.045315550117399,1,K03482.01,15.3317719,15.3317719,13.3,1,K03482.01,15.3317719,15.3317719,13.3
419,K03749,11547869,thin,single,0.0275025824159711,1,K03749.01,10.72725536,10.72725536,160.5,1,K03749.01,10.72725536,10.72725536,160.5
420,K03810,5769943,thin,single,0.0259489613289935,1,K03810.01,1.013774136,1.013774136,166.8,1,K03810.01,1.013774136,1.013774136,166.8
421,K03880,4147444,thin,single,0.1135693351438036,1,K03880.01,1.803697292,1.803697292,25.8,1,K03880.01,1.803697292,1.803697292,25.8
422,K04007,8376848,thin,single,0.0301475899974333,1,K04007.01,11.4927112,11.4927112,18.7,1,K04007.01,11.4927112,11.4927112,18.7
423,K04056,4673628,thin,single,0.397035578134897,1,K04056.01,3.951383138,3.951383138,23.9,1,K04056.01,3.951383138,3.951383138,23.9
424,K04123,6140059,thin,single,0.0476014043438514,1,K04123.01,44.6226725,44.6226725,20.6,1,K04123.01,44.6226725,44.6226725,20.6
425,K04126,9272070,thin,single,0.0296748589289025,1,K04126.01,8.10503551,8.10503551,16.5,1,K04126.01,8.10503551,8.10503551,16.5
426,K04156,5881120,thin,single,0.0625838582722183,1,K04156.01,4.85018974,4.85018974,15.8,1,K04156.01,4.85018974,4.85018974,15.8
427,K04198,9072639,thin,single,0.0979127866038966,1,K04198.01,1.182862515,1.182862515,16.5,1,K04198.01,1.182862515,1.182862515,16.5
428,K04235,10794974,thin,single,0.0373549572587686,1,K04235.01,66.6434565,66.6434565,14.8,1,K04235.01,66.6434565,66.6434565,14.8
429,K04257,7901016,thin,single,0.3232057097061717,1,K04257.01,41.6757509,41.6757509,22.6,1,K04257.01,41.6757509,41.6757509,22.6
430,K04276,6026924,thin,single,0.032827554239947,1,K04276.01,56.644452,56.644452,21.8,1,K04276.01,56.644452,56.644452,21.8
431,K04302,6290935,thin,single,0.0914749828341711,1,K04302.01,5.53312006,5.53312006,13.4,1,K04302.01,5.53312006,5.53312006,13.4
432,K04320,5095082,thin,single,0.4103939121540097,1,K04320.01,20.6579443,20.6579443,14.1,1,K04320.01,20.6579443,20.6579443,14.1
433,K04337,8573193,thin,single,0.0679448043117189,1,K04337.01,8.18504859,8.18504859,12.5,1,K04337.01,8.18504859,8.18504859,12.5
434,K04346,9509343,thin,single,0.0623504579138702,1,K04346.01,6.39269778,6.39269778,11.3,1,K04346.01,6.39269778,6.39269778,11.3
435,K04347,3244792,thin,single,0.0474328144336082,1,K04347.01,3.0570982,3.0570982,15.7,1,K04347.01,3.0570982,3.0570982,15.7
436,K04361,7801070,thin,single,0.0601152668812191,1,K04361.01,75.8781344,75.8781344,11.9,1,K04361.01,75.8781344,75.8781344,11.9
437,K04363,9776794,thin,single,0.1829161870863732,1,K04363.01,18.22211768,18.22211768,15.2,1,K04363.01,18.22211768,18.22211768,15.2
438,K04388,9588822,thin,single,0.0713707684064603,1,K04388.02,61.858947,61.858947,9.1,1,K04388.02,61.858947,61.858947,9.1
439,K04391,6359926,thin,single,0.0577325875788569,1,K04391.01,49.4746966,49.4746966,17.2,1,K04391.01,49.4746966,49.4746966,17.2
440,K04431,9936080,thin,single,0.0488315406345641,1,K04431.01,19.5650801,19.5650801,13.8,1,K04431.01,19.5650801,19.5650801,13.8
441,K04446,10329196,thin,single,0.0936215498902955,1,K04446.01,85.7567919,85.7567919,16.9,1,K04446.01,85.7567919,85.7567919,16.9
442,K04456,3557560,thin,single,0.0290359618862416,1,K04456.01,7.4299322,7.4299322,9.8,1,K04456.01,7.4299322,7.4299322,9.8
443,K04473,7133294,thin,single,0.4605946574861697,1,K04473.01,13.6471211,13.6471211,14.7,1,K04473.01,13.6471211,13.6471211,14.7
